image,prediction
img\10_2_212.jpg,Киргизия
img\10_38_78.jpg,Западно-Казахстанско.
img\11_14_48_.jpg,Село
img\11_5_52.jpg,Область
img\0_15_102.jpg,"Они, прижавшиесь"
img\0_6_617.jpg,Откинуть лапы
img\12_7_102.jpg,Жезказган
img\7_31_808.jpg,с розовой зарей
img\10_40_227.jpg,Усть-Каменогорск
img\9_18_583.jpg,Наставший
img\3_2_696.jpg,Зачем не могу
img\6_50_416.jpg,простой оправе
img\7_27_826.jpg,"хлеб,"
img\12_20_98_.jpg,поскелен
img\9_34_583.jpg,на закате
img\10_36_181.jpg,Восточно-Казахстанская
img\10_22_137.jpg,Украина
img\10_18_385.jpg,Туркестан
img\6_13_788.jpg,"Я звал тебя,"
img\2_30_683.jpg,и улыбки
img\10_6_463.jpg,АЛМАТЫ
img\0_15_24.jpg,"Они, прижавшись"
img\12_22_106.jpg,Кокшетау
img\7_48_823.jpg,Господь? -
img\2_50_130.jpg,его питает
img\3_36_244_.jpg,бы лежать
img\10_37_49.jpg,Жамбылская
img\2_23_175.jpg,было б
img\3_50_716.jpg,душой...
img\10_41_348.jpg,Южно-Казахстанская
img\13_8_150.jpg,Шар
img\0_33_46.jpg,перехваченного плыла
img\0_46_11.jpg,А встретятся
img\10_34_164.jpg,Павлодарская
img\4_30_273.jpg,скучной
img\3_41_719.jpg,"и одним пробужден,"
img\10_32_321.jpg,Костанайская
img\13_29_202.jpg,Горнецкий
img\9_44_574.jpg,день
img\4_23_302.jpg,Дремля смолкнул
img\7_34_815.jpg,бессмерти стихам
img\2_37_180.jpg,чем как
img\10_4_377.jpg,Узбекистан
img\10_21_452.jpg,Россия
img\8_40_837.jpg,конвоя
img\13_43_148.jpg,Круглоозерное
img\0_10_615_.jpg,Слепым волгатам
img\8_38_839.jpg,сухую воду.
img\6_29_367.jpg,сияло на столе
img\0_10_2.jpg,Слепым волчатам
img\0_47_20.jpg,будут тстать
img\3_42_227.jpg,смолкнул бы он
img\11_5_1.jpg,Область
img\0_26_59.jpg,"Шел степью,"
img\10_11_194.jpg,Костанай
img\9_7_574.jpg,"В стога,"
img\13_30_151.jpg,Гульшат
img\9_31_563.jpg,ворошат король
img\4_31_268.jpg,бежит
img\10_1_257.jpg,Белоруссия
img\0_22_45.jpg,И человек пошел
img\10_31_208.jpg,Карагандинская
img\10_1_69.jpg,Белоруссия
img\8_44_834.jpg,"помимо воя,"
img\11_47_40.jpg,Абасар
img\10_0_74.jpg,Казахстан
img\12_46_132.jpg,Талгар
img\1_20_665.jpg,Злые
img\11_11_12_.jpg,Район
img\7_0_808.jpg,Прекрасно в нас
img\10_32_347.jpg,Костанайская
img\11_37_26.jpg,Акколь
img\10_25_305.jpg,МОЛДАВИЯ
img\6_27_414.jpg,"горестной земле,"
img\1_8_649.jpg,стыда
img\2_42_172.jpg,"не достиг,"
img\12_46_106.jpg,Тамар
img\13_41_145.jpg,Киевка
img\0_8_620.jpg,"Толчками кровь,"
img\10_9_246.jpg,Атырау
img\0_29_619.jpg,"он увидел волка,"
img\9_43_870.jpg,в польшах.
img\7_17_455.jpg,Как некогда в
img\10_30_322.jpg,Атырауская
img\10_29_407.jpg,Актюбенская
img\6_46_365.jpg,"твой синий,"
img\2_14_176.jpg,Противуречит
img\10_21_107.jpg,Россия
img\10_12_284.jpg,КызылорДА
img\10_19_287.jpg,Кокшетау
img\1_15_652.jpg,Издевается
img\10_39_248.jpg,Туркестанская
img\7_8_812.jpg,Что делать нам с
img\10_5_37.jpg,Астана
img\12_5_93.jpg,Жанатас
img\10_34_395.jpg,Павлодарская
img\4_19_263.jpg,Мерный Круг
img\10_38_181.jpg,Западно-Казахстанская
img\5_43_766.jpg,"могучей и свободной,"
img\9_31_572.jpg,ворошат корма
img\13_48_151.jpg,Отмен батыра
img\2_49_680.jpg,Яд другим
img\10_25_452.jpg,Молдавия
img\10_6_93.jpg,Алматы
img\5_25_352.jpg,Встают громады
img\9_44_854.jpg,день
img\6_32_405.jpg,"судьбу другому,"
img\10_25_295.jpg,Молдавия
img\10_41_65.jpg,Южно-казахстанская
img\3_33_696.jpg,покоится прах
img\10_2_234.jpg,Киргизия
img\0_47_624.jpg,будут мстить
img\10_14_275.jpg,ПЕТРОПАВЛОВСК
img\7_48_822.jpg,Господь? -
img\6_14_799.jpg,Я слезы му
img\2_31_667.jpg,"не всегда,"
img\5_28_316.jpg,и русские поляны
img\3_16_231.jpg,Как раздался
img\8_43_515.jpg,связкам
img\11_22_22_.jpg,Актюбинская
img\12_25_72.jpg,Курчатов
img\9_28_550.jpg,смеются с возу
img\1_5_86.jpg,"Я люблю тебе,"
img\8_14_848.jpg,вороненый зрачок
img\9_28_583.jpg,"смеются свозу,"
img\1_5_73.jpg,Я люблю тебя
img\10_2_77.jpg,Киргизия
img\11_0_58.jpg,Республика
img\13_41_150.jpg,Киевка
img\5_21_311.jpg,Войной
img\1_1_123.jpg,"Не жалей коня,"
img\10_20_440.jpg,Шымкент
img\10_39_44.jpg,Туркестанская
img\8_9_517.jpg,Я слонялся в степях
img\10_30_105.jpg,Акырауская
img\0_4_52.jpg,"Вернеи, волчицу"
img\4_33_725.jpg,гремит.
img\2_9_157.jpg,Что мир для
img\4_3_254.jpg,Кьет негально
img\2_21_177.jpg,Его ничто
img\7_26_462.jpg,влюбленное вино
img\11_23_23_.jpg,Акмолинская
img\4_40_249.jpg,"Завтра, Ника,"
img\10_24_392.jpg,Южная Осетиля
img\7_37_436.jpg,но опять
img\2_43_181.jpg,"полно сожалений,"
img\10_6_413.jpg,Алматы
img\4_11_284.jpg,Ни огня
img\8_20_493.jpg,Что сказать мне
img\0_27_58.jpg,Куда? Зачем?
img\10_41_445.jpg,Южно-Казахстанская.
img\10_35_352.jpg,Северно-Казахстанская
img\6_30_798.jpg,и ты ушла из дома.
img\8_0_488.jpg,Я входил вместо
img\1_31_121.jpg,джигит
img\13_22_197.jpg,Актау
img\8_18_522.jpg,"все звуки,"
img\10_35_350.jpg,Северно-Казахстанская
img\2_3_131.jpg,"И жить, как"
img\10_1_15.jpg,Белоруссия
img\11_7_0.jpg,обл
img\10_24_37.jpg,Южная Осетия
img\7_18_817.jpg,Ревела от
img\1_42_640.jpg,"Опять одна,"
img\6_27_411.jpg,"горестной земле,"
img\10_18_110.jpg,Туркестан
img\9_29_565.jpg,косами косцы.
img\2_36_687.jpg,не названье
img\10_21_466.jpg,Россия
img\10_0_350.jpg,Казахстан
img\0_10_633.jpg,Слепам волчатам
img\10_24_411.jpg,Южная Осетия
img\10_26_201.jpg,Акмолинская
img\10_1_94.jpg,Белоруссия
img\10_20_10.jpg,Ш�икент
img\10_13_174.jpg,Павлодар
img\10_27_125_.jpg,Алматинская
img\3_9_189.jpg,И заржавленный
img\10_27_339.jpg,Алматинская
img\0_0_21.jpg,Шел человек
img\8_9_852.jpg,"Я слонялся в степях,"
img\12_12_81.jpg,Зыряновск
img\10_27_175.jpg,Алматинская
img\10_13_359.jpg,Павлодар
img\10_35_456.jpg,Северо-Казахстанская
img\10_35_247.jpg,Северо-Казахстанская
img\12_49_134.jpg,Текели
img\3_23_704.jpg,Я здесь
img\0_10_10.jpg,Слепым волчатам
img\1_26_78.jpg,"джигит,"
img\11_12_15_.jpg,район
img\0_20_614.jpg,Не вместе
img\0_39_58.jpg,"позабыли,"
img\0_38_61.jpg,неподатливую мать
img\9_22_532.jpg,вновь синеют
img\5_27_340.jpg,"нанесенные войной,"
img\6_20_366.jpg,мне снится плащ
img\12_32_88.jpg,Петропавловск
img\8_39_841.jpg,в свои сны
img\11_35_23.jpg,Астана
img\0_21_626.jpg,Друг другу
img\10_19_336.jpg,Кокшетау
img\10_2_445.jpg,КИРГИЗИЯ
img\1_18_655_.jpg,кровь
img\1_47_283.jpg,"люди,"
img\6_11_377.jpg,И звал
img\8_0_485.jpg,Я входил вместо
img\0_34_34.jpg,"густая, словно рязь"
img\11_20_50_.jpg,Атырауская
img\8_22_484.jpg,Только с горем я
img\10_4_133.jpg,Узбекистан
img\10_38_292.jpg,Западно Казахстанская
img\10_34_191.jpg,Павлодарская
img\13_29_168.jpg,Горняцкий
img\10_40_164.jpg,Усть-Каменогорск
img\10_26_243.jpg,Акмолинская
img\13_36_142_.jpg,Затобольши
img\10_11_266.jpg,КОСТАНАЙ
img\2_31_130.jpg,"не всегда,"
img\8_29_485.jpg,"играл в рулетку,"
img\10_41_129.jpg,Казахстанская
img\5_29_757.jpg,студеной тишиной
img\9_45_560.jpg,Ночлего
img\7_20_468.jpg,Еще не появившиеся
img\13_32_188.jpg,Долинка
img\6_24_402.jpg,Твое лицо в его
img\9_26_568.jpg,стрекозы
img\10_21_63.jpg,России
img\7_5_820.jpg,Но что наделать
img\1_43_640.jpg,побелели
img\2_38_163.jpg,теплой
img\10_12_225_.jpg,Кызылордое
img\13_48_142_.jpg,Отечен батыра
img\8_20_523.jpg,Что сказать мне
img\10_18_471.jpg,Туркестан
img\6_39_386.jpg,"но ты не оглянулась,"
img\9_4_520.jpg,Пока хорошая
img\1_25_94.jpg,Ишана.
img\4_5_256.jpg,Тройка борзая
img\10_9_40.jpg,Абырау
img\5_7_751.jpg,Далеко с моря
img\2_30_125.jpg,и улыбки
img\6_46_792.jpg,"твой синий,"
img\13_15_153.jpg,Экибастуз
img\6_37_777.jpg,"тебя,"
img\6_30_398.jpg,И ты ушла из дому.
img\10_27_20.jpg,Алматинская
img\12_40_70.jpg,Семей
img\9_49_864.jpg,"как облака,"
img\10_1_467.jpg,БЕЛОРХСИЯ
img\2_38_689.jpg,Теплои
img\9_1_553.jpg,"Летат шлем,"
img\7_8_438.jpg,Что делать нам с
img\9_31_867.jpg,ворошат корма
img\6_32_789.jpg,судьбу другому
img\5_18_755.jpg,Страна
img\10_2_338.jpg,Киргизия
img\6_2_404.jpg,Когда твое лицо
img\2_40_171.jpg,"каждый миг,"
img\10_40_302.jpg,УСТЬ-КАМЕНЬГОРСК
img\10_26_183.jpg,Акмолинская
img\13_10_163.jpg,Шахтинск
img\0_21_627.jpg,друг другу
img\11_3_4.jpg,казахстан
img\8_11_510.jpg,"сеял рожь, покрывал"
img\0_42_24.jpg,кровь.
img\10_32_201.jpg,Костанайская
img\7_6_459.jpg,над холодеющими
img\10_1_204.jpg,Белоруссия
img\1_11_81.jpg,На груди
img\0_21_1.jpg,Друг другу
img\9_51_880.jpg,и крепка.
img\6_11_397.jpg,И звал
img\0_7_8.jpg,Изгорла
img\3_12_185.jpg,И смахнул бы я.
img\6_6_378.jpg,Ты отдала свою
img\10_9_86.jpg,Атырау
img\8_3_490.jpg,"жил у моря,"
img\5_43_769.jpg,могучей и свободной
img\0_11_2.jpg,"Они, толкаясь,"
img\13_2_156.jpg,Усть-Каменогорск
img\10_19_142.jpg,Кокшетау
img\9_4_539.jpg,Пока хорошая
img\7_20_439.jpg,Еще не появившиеся
img\10_25_223.jpg,Молдавия
img\9_2_872.jpg,Колхозницы
img\9_18_853.jpg,Наставший
img\0_48_9.jpg,своей дорогой
img\10_24_185.jpg,Южная Осения
img\10_29_232.jpg,Актюбинская
img\13_43_161.jpg,Круглоозерное
img\2_21_687.jpg,Его ничто
img\2_2_686.jpg,Что мог монах
img\12_15_87.jpg,Катангай
img\8_17_838.jpg,Позволял своим
img\12_7_79.jpg,Жезказган
img\6_40_362.jpg,но ты не снизошла
img\6_11_774.jpg,И звал
img\10_27_371.jpg,Алматинская
img\2_43_146.jpg,"полно сожалении,"
img\13_34_191.jpg,Жезказган
img\6_15_378.jpg,Ты в синии плащ
img\10_32_261.jpg,Костанайская
img\4_48_303.jpg,"путь мой скучен,"
img\8_42_849.jpg,корок.
img\10_1_450.jpg,Белоруссия
img\3_47_696.jpg,отважных бойцов
img\10_13_50.jpg,Повладар
img\4_19_290.jpg,Мерный круг
img\1_50_118.jpg,джениту
img\4_11_282.jpg,ни огня
img\13_7_164.jpg,Шалкар
img\12_38_89.jpg,Сарташ
img\6_42_372.jpg,ты из дому ушла
img\6_20_379.jpg,мне снится плащ
img\1_47_643.jpg,"люди,"
img\1_2_107.jpg,Если
img\12_39_123.jpg,Сатраев
img\10_36_254.jpg,Восточн-Каз-
img\6_2_368.jpg,Когда твое лицо
img\1_33_113.jpg,От
img\11_45_54.jpg,Аркалык
img\6_3_404.jpg,Перед мной
img\1_47_97.jpg,"люди,"
img\6_38_382.jpg,свою...
img\10_36_313.jpg,ВОСТОЧНО-Казахстанская
img\2_0_667.jpg,"Яверю,"
img\9_5_551.jpg,Гребут и
img\8_11_840.jpg,сеял роть поправа
img\2_32_153_.jpg,Малые ошибки
img\10_32_289.jpg,Костанайская
img\0_18_34.jpg,Кому? Любому
img\13_33_147.jpg,Жайрем
img\12_24_99.jpg,Кульсары
img\9_11_540.jpg,В накашенные
img\10_6_367.jpg,Алматы
img\10_39_90.jpg,Туркестанская
img\0_45_617.jpg,"В отдельности,"
img\10_14_62.jpg,Петропавловск
img\10_2_336.jpg,Киргизия
img\3_48_701.jpg,"чуждых снегов,"
img\10_7_373.jpg,Актау
img\3_45_224.jpg,отчизны моей
img\4_42_290.jpg,"у камина,"
img\10_36_231.jpg,Восточно Казахстанскоя
img\11_44_49.jpg,Аральск
img\0_40_618.jpg,в зарослях упрон
img\8_35_485.jpg,"помнящих вопли гунно,"
img\9_48_569.jpg,выси
img\2_41_137.jpg,"безотрадный,"
img\10_22_304.jpg,УКРАИНА
img\11_32_56.jpg,кызылординская
img\7_2_440.jpg,что в печь
img\7_49_427.jpg,природы и искусства
img\10_20_287.jpg,Шымкенто
img\5_30_349.jpg,мрак приморской ночее
img\1_12_664.jpg,"обнимает,"
img\12_25_113.jpg,Курчатов
img\0_1_60.jpg,"долго, долго"
img\0_42_632.jpg,кровь.
img\3_15_227.jpg,Внимаем одним
img\13_47_180.jpg,Осакоровка
img\3_11_197.jpg,над мечом
img\5_16_338.jpg,"Там мать поет,"
img\12_6_104.jpg,Жаркент
img\6_6_782.jpg,Ты отдала свою
img\8_47_488.jpg,длинной.
img\12_50_110.jpg,Темир
img\5_1_330.jpg,Жестокой
img\6_21_800.jpg,В котором ты
img\6_29_779.jpg,"стело на столе,"
img\6_39_799.jpg,"но ты не оглянулась,"
img\5_23_767.jpg,От Каспия и
img\13_49_199.jpg,Сарыколь
img\1_23_66.jpg,Дали смелому
img\11_29_26.jpg,Северо-Казахстанская
img\8_3_517.jpg,"жил у моря,"
img\12_23_93.jpg,Костанай
img\7_43_441.jpg,разросшихся квощах
img\10_8_109.jpg,Алобе
img\7_2_457.jpg,что в печь
img\5_11_332.jpg,И по изрытому
img\9_20_577.jpg,С трухой и
img\10_41_411.jpg,Южно-Казахстанская
img\12_39_134.jpg,Сатнаев
img\6_32_408.jpg,"судьбу другому,"
img\2_4_679.jpg,Что нацелуи
img\10_5_36.jpg,Астана
img\10_20_206.jpg,Шыликент
img\0_27_19.jpg,Куда? Зачем?
img\0_0_13.jpg,Шел человек
img\1_13_67.jpg,"Ой,"
img\0_1_38.jpg,"долго, долго"
img\5_28_768.jpg,и русские поляны
img\10_11_369.jpg,Костанай
img\12_3_123.jpg,Есиль
img\2_3_680.jpg,"И жить, как"
img\9_20_863.jpg,Струхой и
img\13_2_174.jpg,Усть-Каменогорск
img\8_32_504.jpg,дважды бывал распорот
img\2_37_670.jpg,чем сон!...
img\13_3_199.jpg,Ушарал
img\1_3_83.jpg,влюблен
img\10_18_425.jpg,Туркестан
img\6_49_380.jpg,молодость прошла!
img\5_30_332.jpg,"мрак приморской ночи,"
img\10_8_229.jpg,Актобе
img\3_44_234.jpg,законом судьбы.
img\1_45_74.jpg,"скакуна,"
img\0_39_20.jpg,"позабыли,"
img\0_47_48_.jpg,будут мстить
img\10_18_223.jpg,Туркестан
img\10_23_425.jpg,Абхазия
img\8_23_512.jpg,Но пока мне рот
img\13_7_185_.jpg,Шалкар
img\12_25_90.jpg,Курчатов
img\9_18_863.jpg,Наставший
img\10_24_120.jpg,Южная Осетия
img\1_47_118.jpg,люди
img\3_4_697.jpg,"на запад, на запад"
img\1_3_75.jpg,влюблен
img\1_47_647.jpg,"люди,"
img\10_2_222.jpg,Киргизия
img\4_39_248.jpg,Попадаются одне...
img\3_20_212.jpg,Расстилаются
img\10_29_68.jpg,Актобинская
img\0_49_614.jpg,Нам это не узнать
img\3_35_711.jpg,меч их висит
img\10_21_296.jpg,Россия
img\1_24_221.jpg,и красивому
img\3_39_231.jpg,струну бы задел
img\11_48_27.jpg,Атырау
img\3_10_225.jpg,Я стал
img\10_22_114.jpg,Украина
img\2_25_172.jpg,Огнем
img\2_48_173.jpg,что
img\0_49_46.jpg,Нам это не узнать
img\13_35_142_.jpg,Заводской
img\9_3_530.jpg,Проходят с
img\4_0_256.jpg,Сквозь волнистые
img\10_37_324.jpg,Жамбыльская
img\8_46_489.jpg,о жизни?
img\13_51_203.jpg,Саек
img\2_33_177.jpg,иногда
img\10_14_75.jpg,Петропавловск
img\10_40_13.jpg,Усть- Каменогорск
img\7_12_450.jpg,Осуждены идти
img\10_4_318.jpg,УЗБЕКИСТАН
img\6_2_796.jpg,Когда твое лицо
img\13_19_199.jpg,Аксу
img\0_5_15.jpg,Она лежала в
img\10_26_390.jpg,Акмолинская
img\10_27_233.jpg,Алматинская
img\10_7_13.jpg,Актау
img\10_0_442.jpg,КАЗАХСТАН
img\10_26_294.jpg,Акмолинская
img\5_41_762.jpg,"ныло отразлуки, -"
img\8_42_496.jpg,корок.
img\2_4_684.jpg,Что поцелуй
img\10_16_149.jpg,Тараз
img\12_46_112.jpg,Талгар
img\1_19_69.jpg,крупу
img\13_43_173.jpg,Круглодерное
img\10_37_230_.jpg,Жамбылская
img\4_34_275.jpg,родное
img\10_20_190.jpg,Шымкент
img\4_10_263.jpg,"То разгулье удалое,"
img\9_15_563.jpg,"Зарившись,"
img\2_2_138_.jpg,Что мог монах
img\6_39_379.jpg,"но ты не оглянулась,"
img\10_30_235.jpg,Атырауская
img\4_2_725.jpg,На печальные
img\13_10_178.jpg,Шахинск
img\9_9_855.jpg,Вид постоялого
img\7_13_425.jpg,Как мальчик
img\10_27_313.jpg,АЛМАТИНСКАЯ
img\2_17_183.jpg,"И сердце,"
img\7_36_457.jpg,"неудержимо,"
img\9_47_863.jpg,рождень
img\7_1_805.jpg,И добрый
img\0_14_57.jpg,Как властно пахнет
img\4_27_264.jpg,"луна,"
img\10_21_83.jpg,Россия
img\4_50_273.jpg,однозвучен
img\10_29_359.jpg,Актюбинская
img\5_27_314.jpg,"нанесенныя войной,"
img\10_4_210.jpg,Узбекистан
img\10_16_275.jpg,ТАРАЗ
img\10_27_456.jpg,Агматинская
img\10_12_446.jpg,КЫЗЫАОРДА
img\10_38_443.jpg,Западно-Казахстанская
img\6_17_364.jpg,"Не знаю, где приют"
img\10_41_326.jpg,Южно-Казахстанская
img\6_51_386.jpg,я со стола.
img\9_44_577.jpg,день
img\10_14_261.jpg,ПЕТРОПАВЛОВСК
img\2_33_132.jpg,иногда
img\0_32_6.jpg,и оскалив пасть
img\13_10_190.jpg,Шахтинск
img\6_29_409.jpg,смяло на столе
img\4_20_301.jpg,"И, докучных"
img\12_40_112.jpg,семел
img\6_40_377.jpg,но ты не снизошла
img\5_35_328.jpg,"мирный трактор,"
img\1_0_88.jpg,Догони меня
img\11_17_42_.jpg,Поселок
img\3_4_234.jpg,"На запад, на запад"
img\10_26_103.jpg,Акмолинская
img\0_38_612_.jpg,неподатливую мать
img\11_22_37_.jpg,Актобанская
img\10_31_436.jpg,Карагандинская
img\10_5_175.jpg,Астана
img\10_16_44.jpg,Тараз
img\6_10_410.jpg,И вспомнил я тебя
img\11_50_50__.jpg,Байконыр
img\10_37_147.jpg,Шамбыльсках
img\10_5_409.jpg,Астана
img\10_4_23.jpg,Узбекистан
img\0_3_8.jpg,Вгустой лощине
img\3_34_705.jpg,Их наследственный щит
img\11_37_61.jpg,Анноль
img\11_29_35.jpg,Северо-Казахстанская
img\8_31_502.jpg,"Я озирал полмира,"
img\10_37_152.jpg,Жамбыльская
img\10_13_104.jpg,Павлодар
img\6_23_368.jpg,"Все миновалось,"
img\13_43_139.jpg,Круглоозерное
img\4_21_749.jpg,Полночь нас
img\0_22_1.jpg,И человек пошел
img\11_11_66.jpg,район
img\5_37_752_.jpg,когда-то тракту
img\3_32_190.jpg,"на туманных горах,"
img\5_21_771.jpg,Войной
img\2_47_182.jpg,"не испугает,"
img\10_2_94.jpg,Киргизия
img\5_15_344.jpg,"И там, где сердце"
img\0_40_57.jpg,в зарослях укрок
img\0_33_61.jpg,перехваченного плыла
img\12_18_115.jpg,Каратау
img\4_36_740.jpg,То сердечная тоска...
img\6_1_413.jpg,Я забывал на
img\10_39_268.jpg,ТУРКЕСТАНСКАЯ
img\10_19_186.jpg,Кокшетау
img\13_40_168.jpg,Качар
img\10_25_43.jpg,Молдавия
img\12_15_97.jpg,Капчагаи
img\2_49_684_.jpg,Ку другим
img\2_43_149.jpg,"полно сожалении,"
img\9_8_536.jpg,Стое принимает
img\11_20_37_.jpg,Атырауская
img\7_48_470.jpg,Господь? -
img\12_34_91.jpg,Риддер
img\0_2_55.jpg,Нам это
img\3_33_712.jpg,покоится прох.
img\0_3_28.jpg,В густой пощине
img\6_7_362.jpg,И я забыл
img\6_51_403.jpg,Я со стола.
img\3_41_232.jpg,"и одним пробужден,"
img\1_45_177.jpg,"скакуна,"
img\6_20_362.jpg,мне снится
img\1_40_120.jpg,джигит!
img\10_4_234.jpg,Узбекистан
img\10_38_351.jpg,Западно-Казахстанская
img\12_23_87.jpg,Костанай
img\10_39_456.jpg,Туркестанская
img\6_8_388.jpg,"Летели дни, крутясь"
img\4_25_250.jpg,Отуманен
img\10_22_372.jpg,Украина
img\2_27_156.jpg,не испытал
img\10_32_387.jpg,Костанайская
img\12_47_87.jpg,Талдыкорган
img\10_29_93.jpg,Актюблиская
img\12_18_75.jpg,Каратау
img\12_10_98_.jpg,Житикогра
img\7_27_453.jpg,"Хлеб,"
img\1_10_76.jpg,Меня
img\9_40_580.jpg,"месяц мимоезжий,"
img\5_46_333.jpg,памяти народной
img\0_1_52.jpg,долго долго
img\10_27_29.jpg,Алмачинская
img\8_43_516_.jpg,связкам
img\1_47_95.jpg,"люди,"
img\10_31_371.jpg,Карагандская
img\2_47_667.jpg,"не испугает,"
img\7_43_813.jpg,разросшихся квощах
img\9_21_540.jpg,А в
img\12_4_134.jpg,Жанаозен
img\11_31_47.jpg,Павлодарская
img\4_1_274.jpg,Пробирается
img\6_37_399.jpg,"тебя,"
img\4_1_288.jpg,Пробирается
img\8_41_501.jpg,"изгнанья,"
img\10_34_26.jpg,Павлодарская
img\10_2_460.jpg,КИРГИЗИЯ
img\9_37_873.jpg,клевера.
img\13_40_170.jpg,Качар
img\12_41_79.jpg,Сергеевка
img\1_11_657.jpg,На груди
img\10_14_183_.jpg,Петропавловск
img\10_38_177.jpg,Западно-Казахстанская
img\11_36_0.jpg,Абай
img\1_40_645.jpg,джинт!
img\10_30_65.jpg,Атырауская
img\10_21_212.jpg,Россия
img\10_21_279.jpg,Россия
img\12_47_130.jpg,Талдыкорган
img\10_32_225.jpg,Колючайская
img\8_39_838.jpg,в свои сны
img\0_0_27.jpg,Шел человек
img\7_24_826.jpg,"Кричит наш дух,"
img\13_41_175.jpg,Киевна
img\2_12_682.jpg,Но вере
img\10_12_89.jpg,Кызылорда
img\7_0_464.jpg,Прекрасно в нас
img\10_9_345.jpg,Атырау
img\10_13_1.jpg,Павлодар
img\10_26_290.jpg,Акмолинская
img\10_22_343.jpg,Украина
img\10_2_185.jpg,Киргизия
img\10_6_454.jpg,АЛМАТЫ
img\8_40_523.jpg,"конвоя,"
img\1_17_74.jpg,Мои руки
img\4_0_271.jpg,Сквозь волнистые
img\10_39_173.jpg,Туркестанская
img\3_40_230.jpg,звук полетел
img\2_35_678.jpg,сМостья сотворен
img\5_36_332.jpg,"благоухает сад,"
img\11_37_55.jpg,Акколь
img\13_35_174.jpg,Заводской
img\2_49_180.jpg,яд других
img\10_16_431.jpg,Тараз
img\8_25_508.jpg,будет лшь
img\10_8_442.jpg,АКТОБЕ
img\12_28_81.jpg,Лисаковск
img\6_11_388.jpg,И звал
img\7_28_457.jpg,"для нас садится,"
img\1_33_66.jpg,От
img\6_14_399.jpg,"Я слезы лил,"
img\10_14_416.jpg,Петропавловск
img\10_20_411.jpg,Шымкент
img\0_4_50.jpg,"Верней, волчицу"
img\6_5_406.jpg,Я бросил в ночь
img\5_8_336.jpg,Где танк
img\3_20_227.jpg,Расстилаются
img\10_37_231_.jpg,Жамбыльская
img\6_50_388.jpg,простой оправе
img\1_0_100.jpg,"Догони меня,"
img\10_32_352.jpg,Костанайская
img\0_1_62.jpg,"долго, долго."
img\1_0_659.jpg,"Догони меня,"
img\10_29_328.jpg,Актюдинская
img\3_5_205.jpg,Где цветут моих
img\10_21_60.jpg,Россия
img\1_45_169.jpg,"скакуна,"
img\12_49_133.jpg,Тепели
img\5_38_351.jpg,легкие летят.
img\6_51_392.jpg,Я со стала
img\10_13_233.jpg,Павлодар
img\10_19_42.jpg,Кокшетау
img\10_0_76.jpg,Казахстан
img\4_19_746.jpg,.Мерный круг
img\1_27_645.jpg,джигит.
img\8_8_479.jpg,Из забывших меня
img\7_17_450.jpg,Как некогда в
img\5_33_354.jpg,моряки глядят.
img\9_38_528.jpg,"потемки реже,"
img\13_0_197.jpg,Туркестан
img\9_29_872.jpg,Косями косцы
img\12_43_121.jpg,Степногорск
img\2_0_151.jpg,"Я верю,"
img\13_40_143.jpg,Кагар
img\3_22_211.jpg,Увядает средь
img\13_21_161.jpg,Актас
img\10_7_70.jpg,Актау
img\9_18_532.jpg,Наставший
img\6_32_407.jpg,судьбу другому.
img\7_22_454.jpg,"скоро ли,"
img\10_11_384.jpg,Костанай
img\1_21_119.jpg,Злые
img\10_5_145.jpg,Астана
img\5_32_353.jpg,как в дружеские очи
img\8_42_832.jpg,корок
img\6_43_774.jpg,твоей гордыне
img\1_32_660.jpg,"Поцелуй,"
img\12_34_119.jpg,Риддер
img\7_8_458.jpg,что делать нам с
img\10_18_138.jpg,Туркестан
img\2_12_127_.jpg,Но вере
img\6_49_794.jpg,молодость прошла!
img\10_35_221.jpg,Северно-Казахстанскоя
img\13_30_159.jpg,Гульшат
img\5_36_761.jpg,благодает над
img\10_11_450.jpg,Костанай
img\2_46_161.jpg,"каких уж нет,"
img\9_3_572.jpg,Проходят с
img\10_31_127.jpg,Карагандиская
img\9_39_548.jpg,"как сеновал,"
img\10_38_199.jpg,Западно-Казахстанская
img\13_43_157.jpg,Круглоозерное
img\10_7_340.jpg,Актау
img\7_40_442.jpg,девичьим купаньем
img\8_8_840.jpg,из забывших.
img\0_46_59.jpg,А встретятся -
img\6_3_368.jpg,Перед мной
img\0_9_628.jpg,Кем? Кем? Волком?
img\0_25_633.jpg,Ребят уже не
img\10_19_330.jpg,Кокшетау
img\10_40_455.jpg,УСТЬ-КАМЕНОГОРСК
img\7_17_438.jpg,Как некогдя в
img\10_40_473.jpg,Усть-Каменогорск
img\9_43_863.jpg,впотьмах
img\0_5_629.jpg,Она лежала в
img\6_17_792.jpg,"Не знаю, где приют"
img\2_28_124.jpg,не лицемерить
img\0_51_43.jpg,защищала мать..
img\4_34_251.jpg,родное
img\3_12_705.jpg,И смахнул бы я
img\13_30_176.jpg,Гульшат
img\8_34_517.jpg,можно составить город.
img\4_50_736.jpg,"однозвучен,"
img\9_7_561.jpg,"В стога,"
img\7_45_423.jpg,почуя на плечах
img\7_39_420.jpg,"игры позабыв свои,"
img\2_39_689.jpg,Хладный
img\3_16_238.jpg,"Как раздался, так"
img\0_38_15.jpg,неподатливую мать
img\8_11_838.jpg,"сеял роль, покрывал"
